"id","age55","year","hsat","female","yearsed1","empstat"
390901,2,1998,8,1,12,1
390901,3,1999,3,1,12,1
390901,4,2000,4,1,12,1
390901,5,2001,4,1,12,1
391201,0,1993,6,0,18,1
391201,1,1994,6,0,18,2
391201,2,1995,6,0,18,3
391201,3,1996,3,0,18,1
391201,4,1997,3,0,18,1
391201,5,1998,8,0,18,2
391301,0,1986,4,0,12,1
391301,1,1987,5,0,12,1
391301,2,1988,4,0,12,1
391301,3,1989,4,0,12,1
391301,4,1990,1,0,12,1
391301,5,1991,4,0,12,1
391401,0,1993,5,0,10.5,1
391401,1,1994,4,0,10.5,1
391401,2,1995,4,0,10.5,1
391401,3,1996,4,0,10.5,1
391401,4,1997,4,0,10.5,1
391401,5,1998,5,0,10.5,1
391701,0,2002,8,0,11.5,1
391701,1,2003,7,0,11.5,1
391701,2,2004,7,0,11.5,1
391901,0,1999,3,0,13,1
391901,1,2000,7,0,13,1
391901,2,2001,8,0,13,1
391901,3,2002,8,0,13,1
391901,4,2003,7,0,13,1
391901,5,2004,6,0,13,1
392401,0,2001,8,0,11.5,1
392401,1,2002,4,0,11.5,1
392401,2,2003,7,0,11.5,1
392401,3,2004,6,0,11.5,1
392401,4,2005,5,0,11.5,2
392401,5,2006,5,0,11.5,2
392701,0,1990,4,0,10.5,1
392701,1,1991,5,0,10.5,1
392701,2,1992,6,0,10.5,1
392701,3,1993,5,0,10.5,1
392701,4,1994,7,0,10.5,2
392701,5,1995,7,0,10.5,3
393801,0,1988,8,0,15,2
393801,1,1989,7,0,15,2
393801,2,1990,8,0,15,2
393801,3,1991,8,0,15,2
393801,4,1992,8,0,15,2
393801,5,1993,9,0,15,2
394102,0,1985,5,0,9,1
394102,1,1986,8,0,9,1
394102,2,1987,10,0,9,1
394102,3,1988,10,0,9,1
394102,4,1989,8,0,9,1
394102,5,1990,5,0,9,2
394701,0,1998,6,0,11.5,3
394701,1,1999,6,0,11.5,3
394701,2,2000,7,0,11.5,3
394701,3,2001,7,0,11.5,3
394701,4,2002,10,0,11.5,3
394701,5,2003,6,0,11.5,3
395101,0,1993,5,0,11.5,1
395101,1,1994,3,0,11.5,1
395701,0,1988,9,0,9,1
395701,1,1989,9,0,9,1
395701,3,1991,9,0,9,1
395701,4,1992,9,0,9,1
395701,5,1993,1,0,9,1
395801,0,1991,6,0,18,1
395801,1,1992,7,0,18,1
395801,2,1993,6,0,18,1
395801,3,1994,4,0,18,1
395801,4,1995,6,0,18,1
395801,5,1996,4,0,18,1
395901,0,1984,8,0,11,1
395901,1,1985,7,0,11,1
395901,2,1986,3,0,11,1
395901,3,1987,5,0,11,1
395901,4,1988,8,0,11,1
395901,5,1989,5,0,11,1
396101,0,1999,8,0,11,1
396101,1,2000,8,0,11,1
396101,2,2001,8,0,11,2
396101,3,2002,8,0,11,3
396101,4,2003,8,0,11,3
396201,0,1997,6,0,10.5,1
396201,1,1998,9,0,10.5,1
396201,2,1999,9,0,10.5,1
396201,3,2000,8,0,10.5,1
396201,4,2001,7,0,10.5,1
396201,5,2002,5,0,10.5,2
396501,0,1987,3,0,10.5,2
396501,1,1988,6,0,10.5,1
396501,2,1989,4,0,10.5,1
396501,3,1990,7,0,10.5,1
396501,4,1991,5,0,10.5,2
396501,5,1992,4,0,10.5,3
396601,0,1989,7,0,9,1
396601,1,1990,7,0,9,1
396601,2,1991,8,0,9,2
396601,3,1992,7,0,9,1
396601,4,1993,7,0,9,2
396601,5,1994,6,0,9,1
396901,0,1984,7,0,11,1
396901,1,1985,5,0,11,1
398001,0,2000,7,0,12,1
398001,1,2001,7,0,12,1
398001,2,2002,6,0,12,1
398001,3,2003,7,0,12,1
398001,4,2004,3,0,12,1
398001,5,2005,7,0,12,1
399001,0,1986,7,0,10.5,1
399001,1,1987,9,0,10.5,1
399001,2,1988,7,0,10.5,1
399001,3,1989,8,0,10.5,2
399001,4,1990,8,0,10.5,1
399001,5,1991,6,0,10.5,1
399402,0,1992,1,1,12,3
399402,1,1993,3,1,12,3
399402,2,1994,3,1,12,3
399801,0,1989,9,0,10.5,1
399801,1,1990,10,0,10.5,1
399801,2,1991,9,0,10.5,1
399801,3,1992,9,0,10.5,1
399801,4,1993,10,0,10.5,1
399801,5,1994,9,0,10.5,1
400401,0,2001,4,0,18,1
400401,1,2002,4,0,18,1
400401,2,2003,4,0,18,1
400401,3,2004,5,0,18,1
400401,4,2005,5,0,18,1
400401,5,2006,3,0,18,1
400501,0,1987,10,0,10.5,1
400501,1,1988,9,0,10.5,1
400501,2,1989,10,0,10.5,1
400501,3,1990,10,0,10.5,1
400501,4,1991,10,0,10.5,1
400501,5,1992,7,0,10.5,1
400601,0,1986,5,0,9,1
400601,1,1987,7,0,9,1
400601,2,1988,5,0,9,1
400601,3,1989,3,0,9,1
400601,4,1990,3,0,9,1
400601,5,1991,3,0,9,2
400801,0,1986,9,0,11,1
400801,1,1987,7,0,11,1
400801,2,1988,6,0,11,1
400801,3,1989,8,0,11,1
400801,4,1990,7,0,11,1
400801,5,1991,7,0,11,1
400901,0,1993,9,0,11.5,1
400901,1,1994,8,0,11.5,1
400901,2,1995,4,0,11.5,1
400901,3,1996,6,0,11.5,1
400901,4,1997,3,0,11.5,1
400901,5,1998,9,0,11.5,1
401201,0,2003,2,0,12,3
401201,1,2004,1,0,12,3
401201,2,2005,1,0,12,3
401201,3,2006,1,0,12,3
401501,0,1987,7,0,10.5,1
401501,1,1988,7,0,10.5,1
401501,2,1989,8,0,10.5,1
401501,3,1990,6,0,10.5,1
401501,4,1991,5,0,10.5,1
401501,5,1992,6,0,10.5,1
401702,0,1994,7,0,11,2
401702,1,1995,6,0,11,3
401702,2,1996,6,0,11,2
401702,3,1997,5,0,11,2
401702,4,1998,6,0,11,2
401702,5,1999,5,0,11,2
401901,0,2001,7,0,10.5,1
401901,1,2002,7,0,10.5,1
401901,2,2003,7,0,10.5,1
401901,3,2004,7,0,10.5,1
401901,4,2005,7,0,10.5,1
402502,0,2004,3,1,10.5,2
402502,1,2005,4,1,10.5,2
402502,2,2006,5,1,10.5,2
402601,0,1998,2,0,11,1
402601,1,1999,3,0,11,1
402601,2,2000,3,0,11,1
402601,3,2001,4,0,11,2
402601,4,2002,6,0,11,3
402601,5,2003,6,0,11,3
403402,0,1990,8,1,9,2
403402,1,1991,8,1,9,2
403402,2,1992,8,1,9,2
403402,3,1993,9,1,9,2
403402,4,1994,5,1,9,2
403402,5,1995,7,1,9,3
403601,0,1996,6,0,10.5,1
403601,1,1997,7,0,10.5,1
403601,2,1998,5,0,10.5,1
403601,3,1999,5,0,10.5,1
403601,4,2000,7,0,10.5,1
403601,5,2001,5,0,10.5,1
403801,0,1997,4,0,10.5,2
403801,1,1998,6,0,10.5,1
403801,2,1999,4,0,10.5,2
403801,3,2000,6,0,10.5,2
403801,4,2001,4,0,10.5,1
403801,5,2002,4,0,10.5,1
404101,0,1986,8,0,9,1
404101,1,1987,6,0,9,1
404101,2,1988,6,0,9,1
404101,3,1989,5,0,9,1
404101,4,1990,6,0,9,1
404101,5,1991,5,0,9,2
404201,0,1995,5,0,15,1
404201,1,1996,5,0,15,2
404201,2,1997,7,0,15,2
404201,3,1998,7,0,15,2
404201,4,1999,6,0,15,2
404201,5,2000,6,0,15,2
404401,0,2004,4,0,18,1
404401,1,2005,3,0,18,1
404401,2,2006,6,0,18,1
405001,0,1993,9,0,11.5,1
405001,1,1994,10,0,11.5,1
405001,2,1995,9,0,11.5,1
405001,3,1996,9,0,11.5,1
405001,4,1997,9,0,11.5,1
405001,5,1998,6,0,11.5,1
405601,0,2002,7,0,12,2
405601,1,2003,8,0,12,3
405601,2,2004,8,0,12,3
405601,3,2005,8,0,12,3
405601,4,2006,7,0,12,3
405701,0,1987,4,0,10.5,2
405701,1,1988,4,0,10.5,2
405701,2,1989,3,0,10.5,2
405701,3,1990,2,0,10.5,3
405701,4,1991,5,0,10.5,3
405701,5,1992,2,0,10.5,3
406301,0,1998,5,1,10.5,2
406301,1,1999,8,1,10.5,2
406301,2,2000,6,1,10.5,1
406301,3,2001,8,1,10.5,2
406301,4,2002,7,1,10.5,2
406301,5,2003,6,1,10.5,2
406801,0,2005,4,0,10.5,1
406801,1,2006,3,0,10.5,1
407201,0,1993,6,0,10.5,1
407201,1,1994,7,0,10.5,1
407201,2,1995,6,0,10.5,1
407201,3,1996,4,0,10.5,1
407201,4,1997,3,0,10.5,2
407201,5,1998,3,0,10.5,3
407701,0,1999,6,0,10.5,1
407701,1,2000,5,0,10.5,2
407701,2,2001,3,0,10.5,2
407701,3,2002,4,0,10.5,1
407701,4,2003,4,0,10.5,2
407701,5,2004,5,0,10.5,1
408101,0,1988,9,0,18,1
408101,1,1989,8,0,18,1
408101,2,1990,8,0,18,1
408101,3,1991,8,0,18,1
408101,5,1993,8,0,18,1
408602,0,2003,7,1,9,1
408602,1,2004,6,1,9,1
408602,2,2005,7,1,9,1
408602,3,2006,7,1,9,1
408801,0,1999,0,1,11,1
408801,1,2000,0,1,11,1
408801,2,2001,0,1,11,1
408801,3,2002,0,1,11,1
408801,4,2003,0,1,11,1
408801,5,2004,0,1,11,1
409201,0,1995,5,0,10.5,1
409201,1,1996,6,0,10.5,1
409201,2,1997,1,0,10.5,1
409201,3,1998,7,0,10.5,2
409201,4,1999,8,0,10.5,2
409801,0,1995,8,0,10.5,1
409801,1,1996,7,0,10.5,1
409801,2,1997,6,0,10.5,1
409801,3,1998,6,0,10.5,1
409801,4,1999,6,0,10.5,1
409801,5,2000,7,0,10.5,1
410201,0,1985,6,0,10.5,1
410201,1,1986,3,0,10.5,1
410201,2,1987,4,0,10.5,3
410201,3,1988,3,0,10.5,1
410201,4,1989,2,0,10.5,2
410201,5,1990,2,0,10.5,3
410701,0,1992,8,0,10.5,1
410701,1,1993,6,0,10.5,1
410701,2,1994,6,0,10.5,1
410701,3,1995,5,0,10.5,1
410701,4,1996,5,0,10.5,1
410701,5,1997,6,0,10.5,2
411301,0,1991,6,0,9,1
411301,1,1992,7,0,9,1
411301,2,1993,8,0,9,1
411301,3,1994,8,0,9,1
411301,4,1995,8,0,9,1
411301,5,1996,7,0,9,3
411602,0,1994,8,1,9,1
411602,1,1995,3,1,9,1
411602,2,1996,7,1,9,1
411602,3,1997,4,1,9,1
411602,4,1998,4,1,9,1
411602,5,1999,5,1,9,1
412001,0,1994,8,1,9,1
412001,1,1995,5,1,9,1
412001,2,1996,5,1,9,1
412201,0,1991,5,1,11,2
412201,1,1992,5,1,11,1
412201,2,1993,0,1,11,2
412201,3,1994,4,1,11,2
412201,4,1995,3,1,11,3
412201,5,1996,5,1,11,3
412801,0,1988,9,0,9,2
412801,1,1989,5,0,9,2
412801,2,1990,8,0,9,2
412801,3,1991,7,0,9,1
412801,4,1992,8,0,9,2
412801,5,1993,5,0,9,3
413001,0,1996,8,0,10.5,1
413001,1,1997,9,0,10.5,1
413001,2,1998,7,0,10.5,1
413401,0,2002,8,0,11.5,1
413401,1,2003,8,0,11.5,1
413401,2,2004,8,0,11.5,1
413401,3,2005,6,0,11.5,1
413401,4,2006,7,0,11.5,1
413601,0,1994,6,0,11.5,1
413601,1,1995,6,0,11.5,1
413601,2,1996,7,0,11.5,1
413601,3,1997,5,0,11.5,1
413601,4,1998,6,0,11.5,1
413601,5,1999,5,0,11.5,1
413701,0,1993,4,1,10.5,3
413701,1,1994,5,1,10.5,3
413701,2,1995,5,1,10.5,3
413701,3,1996,6,1,10.5,3
413701,4,1997,4,1,10.5,3
413701,5,1998,6,1,10.5,3
413801,0,1992,7,0,11.5,1
413801,1,1993,6,0,11.5,1
413801,2,1994,5,0,11.5,1
413801,3,1995,5,0,11.5,1
413801,4,1996,5,0,11.5,1
413801,5,1997,6,0,11.5,3
414801,0,2003,7,0,10.5,1
414801,1,2004,6,0,10.5,1
414801,2,2005,6,0,10.5,1
414801,3,2006,6,0,10.5,1
414901,0,1984,5,0,10.5,1
414901,1,1985,3,0,10.5,1
415201,0,1986,8,1,18,2
415201,1,1987,6,1,18,2
415201,2,1988,6,1,18,2
415201,3,1989,4,1,18,2
415201,4,1990,4,1,18,1
415201,5,1991,6,1,18,1
415301,0,1998,7,0,9,1
415301,1,1999,6,0,9,1
415301,2,2000,7,0,9,1
415301,3,2001,6,0,9,1
415301,5,2003,3,0,9,1
415601,0,2005,4,0,10.5,1
415601,1,2006,5,0,10.5,1
415701,0,1990,5,0,11,1
415701,1,1991,5,0,11,1
415701,2,1992,5,0,11,1
415701,3,1993,5,0,11,1
415701,4,1994,6,0,11,2
415701,5,1995,5,0,11,1
415901,0,1988,8,0,9,1
415901,1,1989,3,0,9,1
415901,2,1990,3,0,9,1
415901,3,1991,8,0,9,1
415901,4,1992,6,0,9,2
415901,5,1993,2,0,9,3
416001,0,1988,4,0,11,1
416001,1,1989,2,0,11,1
416001,2,1990,3,0,11,1
416001,3,1991,4,0,11,1
416001,4,1992,3,0,11,1
416001,5,1993,6,0,11,1
416201,0,1989,2,0,9,1
416201,1,1990,1,0,9,2
416201,2,1991,4,0,9,3
416201,3,1992,4,0,9,3
416201,4,1993,5,0,9,3
416201,5,1994,6,0,9,3
416401,0,1991,5,0,10.5,1
416401,1,1992,3,0,10.5,1
416401,2,1993,6,0,10.5,1
416401,3,1994,7,0,10.5,1
416401,4,1995,6,0,10.5,1
416401,5,1996,6,0,10.5,1
416601,0,2002,6,0,9,1
416601,2,2004,7,0,9,3
416601,3,2005,5,0,9,3
417101,0,1997,8,0,18,2
417101,1,1998,7,0,18,2
417101,2,1999,2,0,18,2
417101,3,2000,7,0,18,2
417101,4,2001,7,0,18,2
417101,5,2002,7,0,18,2
417601,0,1994,4,0,9,2
417601,1,1995,8,0,9,2
417601,2,1996,2,0,9,2
417601,3,1997,3,0,9,3
418001,0,1993,3,0,10.5,1
418001,1,1994,5,0,10.5,1
418001,2,1995,0,0,10.5,1
418001,3,1996,3,0,10.5,1
418001,4,1997,5,0,10.5,1
418001,5,1998,6,0,10.5,1
418401,0,1989,9,0,10.5,1
418401,1,1990,7,0,10.5,1
418401,2,1991,5,0,10.5,2
418401,4,1993,6,0,10.5,1
418701,0,1987,9,0,10.5,1
418701,1,1988,6,0,10.5,1
418701,2,1989,5,0,10.5,1
418701,3,1990,7,0,10.5,1
418701,4,1991,3,0,10.5,1
418701,5,1992,5,0,10.5,2
418801,0,1993,6,0,11,1
418801,1,1994,5,0,11,2
418801,2,1995,3,0,11,1
418801,3,1996,7,0,11,1
418801,4,1997,5,0,11,1
418801,5,1998,5,0,11,1
419101,0,2004,1,0,10.5,2
419101,1,2005,1,0,10.5,3
419101,2,2006,3,0,10.5,3
419201,0,1987,9,0,10.5,1
419201,1,1988,8,0,10.5,1
419201,2,1989,5,0,10.5,1
419201,3,1990,7,0,10.5,1
419201,4,1991,8,0,10.5,1
419201,5,1992,7,0,10.5,1
419401,0,1984,4,0,9,1
419401,1,1985,3,0,9,1
419502,0,1994,10,1,9,1
419502,1,1995,6,1,9,1
419502,2,1996,6,1,9,1
419502,3,1997,7,1,9,1
419502,5,1999,5,1,9,3
420101,0,1990,5,0,10.5,1
420101,1,1991,4,0,10.5,1
420801,0,1994,5,0,15,1
420801,1,1995,7,0,15,1
420801,2,1996,6,0,15,1
420801,3,1997,6,0,15,1
420801,4,1998,7,0,15,1
420801,5,1999,6,0,15,2
421901,0,1998,7,0,11,1
421901,1,1999,5,0,11,1
421901,2,2000,6,0,11,1
421901,3,2001,6,0,11,1
421901,4,2002,5,0,11,1
421901,5,2003,5,0,11,1
422201,0,1992,9,0,10.5,2
422201,1,1993,8,0,10.5,2
422201,2,1994,8,0,10.5,2
422201,3,1995,8,0,10.5,2
422201,4,1996,8,0,10.5,2
422201,5,1997,8,0,10.5,2
422301,0,1998,9,0,10.5,1
422301,1,1999,7,0,10.5,1
422301,2,2000,7,0,10.5,1
422301,3,2001,7,0,10.5,1
422301,4,2002,7,0,10.5,1
422301,5,2003,7,0,10.5,1
422601,0,1992,6,0,11,1
422601,1,1993,6,0,11,3
422601,2,1994,3,0,11,3
422601,3,1995,0,0,11,3
422601,4,1996,1,0,11,3
422801,0,1985,7,0,11,1
422801,1,1986,5,0,11,1
422801,2,1987,6,0,11,1
422801,3,1988,6,0,11,1
422801,4,1989,3,0,11,2
422801,5,1990,5,0,11,1
423701,0,1992,6,0,10.5,1
423701,1,1993,6,0,10.5,1
423701,2,1994,6,0,10.5,1
423701,3,1995,6,0,10.5,1
423701,5,1997,8,0,10.5,3
423801,0,1990,6,1,9,1
423801,1,1991,9,1,9,1
423801,2,1992,5,1,9,2
423801,3,1993,5,1,9,2
423801,4,1994,7,1,9,3
423801,5,1995,6,1,9,3
423901,0,1985,4,0,10.5,1
423901,1,1986,9,0,10.5,1
423901,2,1987,5,0,10.5,1
423901,3,1988,5,0,10.5,1
423901,4,1989,1,0,10.5,1
423901,5,1990,5,0,10.5,2
424002,0,2003,9,1,10.5,1
424002,1,2004,8,1,10.5,1
424002,2,2005,9,1,10.5,1
424002,3,2006,8,1,10.5,1
424401,0,1985,0,0,10.5,3
424401,1,1986,0,0,10.5,3
424401,2,1987,5,0,10.5,3
424401,3,1988,1,0,10.5,3
424401,4,1989,2,0,10.5,3
424401,5,1990,4,0,10.5,3
427001,0,1995,2,0,10.5,1
427001,1,1996,2,0,10.5,1
427001,2,1997,0,0,10.5,2
427001,3,1998,2,0,10.5,3
427001,4,1999,2,0,10.5,3
427001,5,2000,3,0,10.5,3
427201,0,1999,3,0,10.5,1
427201,1,2000,8,0,10.5,1
427201,2,2001,8,0,10.5,1
427201,3,2002,3,0,10.5,1
427201,4,2003,7,0,10.5,1
427201,5,2004,5,0,10.5,1
427501,0,2000,9,0,18,1
427501,1,2001,8,0,18,1
427501,2,2002,8,0,18,1
427901,0,1998,5,0,11,1
427901,1,1999,6,0,11,1
427901,2,2000,6,0,11,1
427901,3,2001,5,0,11,1
427901,4,2002,7,0,11,1
427901,5,2003,3,0,11,1
428601,0,1991,9,0,18,1
428601,1,1992,9,0,18,1
428601,2,1993,8,0,18,1
428601,3,1994,8,0,18,1
428601,4,1995,9,0,18,1
428601,5,1996,8,0,18,1
428701,0,1995,7,0,18,1
428701,1,1996,7,0,18,1
428701,2,1997,7,0,18,1
428701,3,1998,7,0,18,1
428701,4,1999,7,0,18,1
429201,0,1993,2,0,10.5,1
429201,1,1994,4,0,10.5,1
429201,2,1995,6,0,10.5,1
429201,3,1996,9,0,10.5,1
429701,0,2005,8,1,10,3
429701,1,2006,8,1,10,3
431201,0,1984,8,0,11.5,1
431201,1,1985,8,0,11.5,1
431201,2,1986,8,0,11.5,1
431201,3,1987,5,0,11.5,1
431201,4,1988,6,0,11.5,1
431301,0,2003,3,0,10.5,1
431301,1,2004,2,0,10.5,1
431301,2,2005,0,0,10.5,2
431301,3,2006,2,0,10.5,3
432001,0,1992,9,0,11,1
432001,1,1993,7,0,11,1
432001,2,1994,8,0,11,1
432001,3,1995,7,0,11,1
432001,4,1996,6,0,11,1
432001,5,1997,5,0,11,2
432601,0,1988,8,1,11.5,1
432601,1,1989,9,1,11.5,1
432601,2,1990,9,1,11.5,1
432601,3,1991,9,1,11.5,1
432601,4,1992,9,1,11.5,1
432601,5,1993,10,1,11.5,1
433501,0,2005,5,0,10.5,3
433501,1,2006,4,0,10.5,3
433601,0,1995,5,0,13,1
433601,1,1996,10,0,13,1
433601,2,1997,8,0,13,1
433601,3,1998,4,0,13,1
433601,4,1999,6,0,13,1
433601,5,2000,3,0,13,1
434101,0,2004,5,0,14,1
434101,1,2005,4,0,14,1
434101,2,2006,3,0,14,1
434201,0,1992,5,0,10.5,1
434201,1,1993,4,0,10.5,1
434201,2,1994,5,0,10.5,1
434201,3,1995,5,0,10.5,1
434201,4,1996,5,0,10.5,2
434201,5,1997,5,0,10.5,2
434801,0,1991,10,0,11,1
434801,1,1992,9,0,11,1
434801,2,1993,8,0,11,2
434801,3,1994,10,0,11,3
434801,4,1995,9,0,11,3
434801,5,1996,9,0,11,3
436202,0,1997,4,1,9,3
436202,1,1998,4,1,9,3
436202,2,1999,3,1,9,3
436202,3,2000,1,1,9,3
436202,4,2001,4,1,9,3
436202,5,2002,1,1,9,3
436301,0,1999,4,0,12,1
436301,1,2000,3,0,12,1
436301,2,2001,7,0,12,1
436301,3,2002,7,0,12,1
436301,4,2003,8,0,12,1
436301,5,2004,8,0,12,2
436901,0,2005,5,0,12,1
436901,1,2006,7,0,12,1
437101,0,1997,5,0,11.5,1
437101,1,1998,5,0,11.5,1
437101,2,1999,7,0,11.5,2
437101,3,2000,8,0,11.5,3
437101,4,2001,6,0,11.5,3
437101,5,2002,7,0,11.5,3
437501,0,1984,5,0,10.5,1
437501,1,1985,6,0,10.5,1
437501,2,1986,5,0,10.5,1
437501,3,1987,5,0,10.5,1
438501,0,1998,7,0,10.5,1
438501,1,1999,6,0,10.5,1
438501,2,2000,7,0,10.5,3
438501,3,2001,7,0,10.5,3
438501,4,2002,9,0,10.5,3
438501,5,2003,9,0,10.5,2
438601,0,1992,10,0,15,1
438601,1,1993,9,0,15,1
438601,2,1994,9,0,15,1
438601,3,1995,10,0,15,1
438601,4,1996,9,0,15,1
438601,5,1997,9,0,15,1
439301,0,1992,9,0,14,1
439301,1,1993,7,0,14,1
439301,2,1994,8,0,14,1
439301,3,1995,7,0,14,3
439301,4,1996,7,0,14,3
439301,5,1997,7,0,14,3
439401,0,1999,7,0,10.5,1
439401,1,2000,6,0,10.5,1
439401,2,2001,5,0,10.5,1
439401,3,2002,7,0,10.5,1
439401,4,2003,5,0,10.5,2
439401,5,2004,5,0,10.5,3
439501,0,2004,3,0,11,2
439501,1,2005,5,0,11,2
439501,2,2006,5,0,11,3
439601,0,1993,6,0,11,1
439601,1,1994,5,0,11,1
439601,2,1995,7,0,11,1
439601,3,1996,7,0,11,1
439601,4,1997,6,0,11,2
439601,5,1998,7,0,11,1
440001,0,1993,6,0,10.5,1
440001,1,1994,2,0,10.5,1
440001,2,1995,4,0,10.5,1
440001,4,1997,6,0,10.5,1
440601,0,1988,8,0,10.5,1
440601,1,1989,7,0,10.5,1
440601,2,1990,8,0,10.5,1
440601,3,1991,3,0,10.5,1
440601,4,1992,2,0,10.5,2
440601,5,1993,5,0,10.5,3
441202,0,2002,3,1,18,2
441202,1,2003,8,1,18,2
441202,2,2004,4,1,18,2
441202,3,2005,7,1,18,2
441202,4,2006,6,1,18,1
441301,0,1988,5,0,14,1
441301,1,1989,6,0,14,1
441301,2,1990,6,0,14,1
441301,3,1991,6,0,14,1
441301,4,1992,8,0,14,1
441301,5,1993,8,0,14,1
442001,0,1991,5,1,9,1
442001,1,1992,3,1,9,1
442001,2,1993,4,1,9,1
442001,3,1994,3,1,9,1
442001,4,1995,6,1,9,2
442001,5,1996,2,1,9,3
442101,0,1985,8,0,10.5,1
442101,1,1986,8,0,10.5,1
442101,2,1987,8,0,10.5,1
442501,0,1992,8,0,15,1
442501,1,1993,8,0,15,1
442501,3,1995,8,0,15,1
442501,4,1996,8,0,15,1
442501,5,1997,6,0,15,1
442901,0,1986,4,0,10.5,2
442901,1,1987,3,0,10.5,1
442901,2,1988,1,0,10.5,1
442901,3,1989,0,0,10.5,1
442901,4,1990,0,0,10.5,1
442901,5,1991,5,0,10.5,1
443101,0,1984,2,0,11,1
443101,1,1985,4,0,11,1
443301,0,2000,6,0,15,1
443301,1,2001,5,0,15,1
443301,2,2002,7,0,15,1
443801,0,1992,10,1,9,1
443801,1,1993,8,1,9,1
443801,2,1994,9,1,9,1
443801,3,1995,7,1,9,1
443801,4,1996,4,1,9,1
443801,5,1997,5,1,9,1
443901,0,1991,3,0,10.5,1
443901,1,1992,6,0,10.5,1
443901,2,1993,4,0,10.5,1
443901,3,1994,7,0,10.5,3
443901,4,1995,6,0,10.5,3
443901,5,1996,6,0,10.5,3
444701,0,2004,9,0,13.5,1
444701,1,2005,8,0,13.5,1
444701,2,2006,9,0,13.5,1
445501,0,1985,5,0,10.5,1
445501,1,1986,5,0,10.5,1
445501,2,1987,0,0,10.5,2
445501,3,1988,3,0,10.5,3
445501,4,1989,2,0,10.5,3
445501,5,1990,4,0,10.5,3
445601,0,1994,9,0,15,1
445601,1,1995,4,0,15,1
445601,2,1996,6,0,15,1
445601,3,1997,7,0,15,1
445601,4,1998,5,0,15,1
445601,5,1999,8,0,15,1
446001,0,2001,8,0,10.5,1
446001,1,2002,8,0,10.5,1
446001,2,2003,8,0,10.5,1
446001,3,2004,8,0,10.5,1
446001,4,2005,8,0,10.5,1
446001,5,2006,6,0,10.5,1
446201,0,1984,9,0,10.5,1
446201,1,1985,10,0,10.5,2
446201,2,1986,7,0,10.5,1
446201,3,1987,7,0,10.5,1
446201,4,1988,8,0,10.5,2
446201,5,1989,8,0,10.5,3
446501,0,1986,7,0,12,1
446501,1,1987,6,0,12,1
446501,2,1988,6,0,12,1
446501,3,1989,5,0,12,1
446701,0,1995,7,0,11,1
446701,1,1996,7,0,11,1
446701,2,1997,8,0,11,2
446701,3,1998,7,0,11,1
446701,4,1999,6,0,11,2
446701,5,2000,7,0,11,1
447301,0,1992,6,1,9,2
447301,1,1993,10,1,9,1
447301,2,1994,9,1,9,1
447301,3,1995,9,1,9,1
447301,4,1996,8,1,9,1
447301,5,1997,8,1,9,1
447601,0,1992,8,0,10.5,1
447601,1,1993,7,0,10.5,1
447601,2,1994,9,0,10.5,1
447601,3,1995,9,0,10.5,1
447601,4,1996,6,0,10.5,1
447601,5,1997,8,0,10.5,1
447701,0,1989,8,0,11.5,1
447701,1,1990,8,0,11.5,2
447701,2,1991,7,0,11.5,1
447701,3,1992,5,0,11.5,2
447701,4,1993,8,0,11.5,1
448201,0,2003,9,0,11,1
448201,1,2004,8,0,11,1
448201,2,2005,8,0,11,1
448201,3,2006,8,0,11,1
449301,0,1987,5,0,9,1
449301,1,1988,5,0,9,1
451401,0,1988,5,0,9,1
451401,1,1989,4,0,9,1
451801,0,1994,5,0,10.5,1
451801,1,1995,5,0,10.5,2
451801,2,1996,6,0,10.5,1
451801,3,1997,3,0,10.5,1
451801,4,1998,5,0,10.5,1
451801,5,1999,5,0,10.5,3
452101,0,1989,7,0,11,1
452101,1,1990,8,0,11,1
452101,2,1991,7,0,11,1
452101,3,1992,8,0,11,1
452101,4,1993,6,0,11,1
452101,5,1994,7,0,11,1
452602,0,1988,5,1,18,2
452602,1,1989,2,1,18,2
452901,0,2003,8,0,10.5,1
452901,1,2004,8,0,10.5,1
452901,2,2005,9,0,10.5,1
452901,3,2006,8,0,10.5,1
453503,0,1999,5,1,11,3
453503,1,2000,4,1,11,3
453503,2,2001,4,1,11,3
453503,3,2002,2,1,11,3
453503,4,2003,4,1,11,3
453503,5,2004,5,1,11,3
454401,0,2004,9,0,15,1
454401,1,2005,8,0,15,1
454401,2,2006,10,0,15,1
454501,0,1987,8,0,9,1
454501,1,1988,9,0,9,1
454501,2,1989,8,0,9,1
454501,3,1990,8,0,9,1
454501,4,1991,9,0,9,1
454501,5,1992,8,0,9,1
454601,0,2002,2,0,10.5,1
454601,1,2003,6,0,10.5,1
454601,2,2004,3,0,10.5,1
454601,3,2005,3,0,10.5,1
454601,4,2006,5,0,10.5,1
455402,0,1995,10,1,10.5,2
455402,1,1996,10,1,10.5,2
455402,2,1997,10,1,10.5,2
455402,3,1998,10,1,10.5,2
455402,4,1999,8,1,10.5,2
455402,5,2000,8,1,10.5,2
609102,0,2005,3,1,18,1
609102,1,2006,4,1,18,1
618102,0,1993,5,0,10.5,2
618102,1,1994,2,0,10.5,1
618102,2,1995,3,0,10.5,2
618102,3,1996,3,0,10.5,1
618102,4,1997,0,0,10.5,2
618102,5,1998,4,0,10.5,3
663502,0,1987,5,0,9,1
663502,1,1988,5,0,9,1
